id|tipo_publicacao_en|texto_publicacao_evento|ano_publicacao_evento|link_externo|link_text|arquivo_anexo|titulo|autor|imagem_capa
678|Paper|SILVA, Késia Anastacio Alves da; CUNHA, José Marcos Pinto da; ORTEGA, Guilherme Margarido. Um olhar demográfico sobre a constituição da macrometrópole paulista: fluxos populacionais, integração e complementaridade. Cad. Metrop. [online]. 2017, vol.19, n.40 [cited  2018-11-14], pp.721-748. set/dez 2017|2017|http://www.scielo.br/scielo.php?pid=S2236-99962017000300721&script=sci_arttext|Source||Um olhar demográfico sobre a constituição da macrometrópole paulista: fluxos populacionais, integração e complementaridade.||
679|Book Chapter|ARRETCHE, Marta. The Brazilian Place Equality Regime. In: SELLERS, Jefferey M.; Arretche, Marta; KUBLER, Daniel; RAZIN, Eran (ed.) Inequality and Governance in the Metropolis: Place Equality Regimes and Fiscal Choices in Eleven Counties. London: Palgrave Macmillan, 2017, p. 143-163.|2017|http://www.palgrave.com/br/book/9781137573773|Source||The Brazilian Place Equality Regime.||
680|Book Chapter|BERTELLI, Giordano B. Introdução. In: BERTELLI, Giordano; FELTRAN, Gabriel de Santis. Vozes à Margem: periferias, estética e política. São Carlos: EDUFSCar/CEM, 2017, p. 13-18|2017||||Introdução.||
681|Book Chapter|BERTELLI, Giordano B. Errâncias racionais: a periferia, o RAP e a política. In: BERTELLI, Giordano; FELTRAN, Gabriel de Santis. Vozes à Margem: periferias, estética e política. São Carlos: EDUFSCar/CEM, 2017, p.21-37.|2017||||Errâncias racionais: a periferia, o RAP e a política.||
682|Book Chapter|FELTRAN, Gabriel de Santis. Prólogo. In: BERTELLI, Giordano; FELTRAN, Gabriel de Santis. Vozes à Margem: periferias, estética e política. São Carlos: EDUFSCar/CEM, 2017, p. 7-8.|2017||||Prólogo.||
683|Book Chapter|FELTRAN, Gabriel de Santis. Sobre anjos e irmãos: cinquenta nãos de expressão política do “crime” numa tradição musical das periferias. In: BERTELLI, Giordano; FELTRAN, Gabriel de Santis. Vozes à Margem: periferias, estética e política. São Carlos: EDUFSCar/CEM, 2017, p.39-64.|2017||||Sobre anjos e irmãos: cinquenta nãos de expressão política do “crime” numa tradição musical das periferias.||
684|Book Chapter|FELTRAN, Gabriel de Santis. Crimen y castigo en la ciudad. Repertorios de la justicia, Pcc y reducción de homicidios en São Paulo. In: RENOLDI, Brígida; ÁLVAREZ, Santiago; MALDONADO ARANDA, Salvador (org.)  Estado, violencia y mercado : conexiones etnográficas en América Latina. Ciudad Autónoma de Buenos Aires : Antropofagia, 2017, p. 99-123.|2017|http://www.antropofagia.com.ar/catalogo/product_info.php?products_id=182&osCsid=26527b05d86f51f67fee48c37f8b6e03|Source||Crimen y castigo en la ciudad. Repertorios de la justicia, Pcc y reducción de homicidios en São Paulo.||
685|Book Chapter|MARQUES, Eduardo Cesar Leão. Data on rapidly growing cities: lessons from planning and public policies for housing precarity in Brazil. BHAN, G.; SRINIVAS, S. e WATSON, V. (org.) The Routledge Companion to Planning in the Global South. Oxon: Routledge, 2017.|2017|||2039-53_Marques_final.pdf|Data on rapidly growing cities: lessons from planning and public policies for housing precarity in Brazil.||
686|Book Chapter|MARQUES, Eduardo Cesar Leão. Em busca dos mecanismos relacionais nas redes sociais de indivíduos pobres. In: NETTO, Vinícius M., SABOYA, Renato T., VARGAS, Júlio Celso, CARVALHO, Thereza. (Org.). Efeitos da Arquitetura: Os Impactos da Urbanização Contemporânea no Brasil. Brasília: FRBH Edições, 2017, p. 185-198.|2017||||Em busca dos mecanismos relacionais nas redes sociais de indivíduos pobres.||
687|Book Chapter|PAZZINI, Domila do Prado. Prostituição entre o legal-ilegal, moral-imoral: um estudo de códigos e condutas nas casas noturnas de São Carlos-SP. In: BERTELLI, Giordano; FELTRAN, Gabriel de Santis. Vozes à Margem: periferias, estética e política. São Carlos: EDUFSCar/CEM, 2017, p. 279-294.|2017||||Prostituição entre o legal-ilegal, moral-imoral: um estudo de códigos e condutas nas casas noturnas de São Carlos-SP.||
688|Book Chapter|PIMENTEL, André Pieri. “Em disputa”: tensões estético-discursivas na cena punk em São Paulo entre 1977 e 1988.   In: BERTELLI, Giordano; FELTRAN, Gabriel de Santis. Vozes à Margem: periferias, estética e política. São Carlos: EDUFSCar/CEM, 2017, p. 85-106.|2017||||“Em disputa”: tensões estético-discursivas na cena punk em São Paulo entre 1977 e 1988.||
689|Book Chapter|RODRIGUES, C.D.; DE OLIVEIRA, Valéria Cristina; ROCHA, R.I.S. Brazil.  In: DECKER, Scott; MARTEACHE, Nerea (eds.). International Handbook of Juvenile Justice. Switzerland: Springer, p. 71-89|2017|https://books.google.com.br/books?id=j8_DDQAAQBAJ&printsec=frontcover&hl=pt-BR; v=onepage&q&f=false|Source||Brazil||
690|Book Chapter|ROMAO, Wagner M.; GURZA LAVALLE, Adrian; ZAREMBERG, Gisela. Political Intermediation and Public Policy in Brazil: Councils and Conferences in the Policy Spheres of Health and Women?s Rights. In ZAREMBERG, Gisela; GUARNEROS-MEZA, Valeria; GURZA LAVALLE, Adrian (Ed.).  Intermediation and Representation in Latin America - Actors and Roles Beyond Elections. London: Palgrave Macmillan, 2017, p. 31-51.|2017||||Political Intermediation and Public Policy in Brazil: Councils and Conferences in the Policy Spheres of Health and Women?s Rights||
691|Book Chapter|SELLERS, Jefferey M.; Arretche, Marta; KUBLER, Daniel; RAZIN, Eran. Conclusion. In: SELLERS, Jefferey M.; Arretche, Marta; KUBLER, Daniel; RAZIN, Eran (Ed.). Inequality and Governance in the Metropolis: Place Equality Regimes and Fiscal Choices in Eleven Counties. London: Palgrave Macmillan, 2017, p. 253-274.|2017|http://www.palgrave.com/br/book/9781137573773%20|Source||Conclusion||
692|Book Chapter|ZAREMBERG, Gisela ; ISUNZA, Ernesto; GURZA LAVALLE, Adrian. The Gattopardo Era: Innovation and Representation in Mexico in Post-Neoliberal Times. In: FALLETI, Tulia G.;PARRADO, Emilio (eds). (Org.). Latin America Since the Left Turn. Pennsylvania: University of Penn Press, 2017,  p. 55-89.|2017|http://www.upenn.edu/pennpress/book/15746.html|Source||The Gattopardo Era: Innovation and Representation in Mexico in Post-Neoliberal Times||
693|Book Chapter|ZAREMBERG, Gisela ; GURZA LAVALLE, Adrian ; GUARNEROS-MEZA, Valeria. Introduction: Beyond Elections: Representation Circuits and Political Intermediation. In: ZAREMBERG, Gisela; GUARNEROS-MEZA, Valeria; GURZA LAVALLE, Adrian (Ed.). Intermediation and Representation in Latin America - Actors and Roles Beyond Elections. London: Palgrave, 2017, p. 1-30.|2017||||Introduction: Beyond Elections: Representation Circuits and Political Intermediation.||
694|Book Chapter|ZAREMBERG, Gisela; GURZA LAVALLE, Adrian; GUARNEROS-MEZA, Valeria. Conclusions and Future Research Agenda. In: ZAREMBERG, Gisela; GUARNEROS MESA, Valeria; GURZA LAVALLE, Adrian (Ed.). Intermediation and Representation in Latin America - Actors and Roles Beyond Elections. London: Palgrave MAcmillan, 2017, p. 181-199.|2017||||Conclusions and Future Research Agenda.||
695|Book Chapter|"BERTELLI, G. B. ; FELTRAN, G. S. ; PIMENTEL, A. P. . ""Em disputa"": Tensões estético-discursivas na cena Punk em São Paulo. In: Giordano Barbin Bertelli; Gabriel de Santis Feltran. (Org.). Vozes à margem: Periferias, estética e política. 1ed.São Carlos: Edufscar, 2017, v. V977v, p. 85-106."|2017||||"""Em disputa"": Tensões estético-discursivas na cena Punk em São Paulo."||
696|Book Chapter|CUNHA, J. M. P. da; JAKOB, A. A. E. . Os efeitos da migração e da segregação socioespacial na modificação do espaço da região metropolitana de Campinas (SP) nos anos 2000. In: Elza Berquó. (Org.). Demografia na Unicamp: um olhar sobre a produção do Nepo. 1ed.Campinas: Editora Unicamp, 2017, v. 1, p. 417-444.|2017|http://www.abep.org.br/publicacoes/index.php/anais/article/viewFile/2135/2091|Source||Os efeitos da migração e da segregação socioespacial na modificação do espaço da região metropolitana de Campinas (SP) nos anos 2000.||
697|Book Chapter|CUNHA, J. M. P.; BAENINGER, R. Migração e desenvolvimento regional no Brasil. In: BERQUÓ, E(org.). Demografia na Unicamp: um olhar sobre a produção do Nepo. Campinas: Editora Unicamp, 2017, pp.636-415.|2017||||Migração e desenvolvimento regional no Brasil.||
698|Thesis|TRINTA, Deborah Rio Fromm. O “fim da Cracolândia”: etnografia de uma aporia urbana. Dissertação apresentada ao Instituto de Filosofia e Ciências Humanas da Universidade Estadual de Campinas para obtenção do título de Mestra em Antropologia Social. Campinas, 2017.|2017|http://repositorio.unicamp.br/bitstream/REPOSIP/322785/1/Trinta_DeborahRioFromm_M.pdf|Source||O “fim da Cracolândia”: etnografia de uma aporia urbana.||
699|Thesis|VELLO, Bruno Grisotto. Inovação democrática e desconfiança: o controle das políticas públicas nos conselhos. Dissetação apresentada ao Departamento de Ciência Política da Faculdade de Filosofia, Letras e Ciências Humanas da Universidade de São Paulo, para obtenção do título de mestre em Ciência Política. São Paulo, 2017|2017|http://www.teses.usp.br/teses/disponiveis/8/8131/tde-10072018-155747/pt-br.php|Source||Inovação democrática e desconfiança: o controle das políticas públicas nos conselhos.||
700|Dissertation|VIEIRA, Priscila Pereira Faria - 2017. Work and poverty in Brazil: government narratives and individual experiences.(download file 2.09 Mb) Doctoral Thesis in Sociology. School of Philosophy, Literature and Human Sciences (USP) - São Paulo.|2017|http://www.teses.usp.br/teses/disponiveis/8/8132/tde-06032018-121457/pt-br.php|Source||Work and poverty in Brazil: government narratives and individual experiences||
701|Dissertation|PETRONI, Lucas Cardoso. A Moralidade da Igualdade. Tese de doutoramento apresentada à Faculdade de Filosofia, Letras e Ciências Humanas da Universidade de São Paulo para obtenção de título de Doutor em Ciência Política. São Paulo. 2017|2017|http://www.teses.usp.br/teses/disponiveis/8/8131/tde-08122017-160256/pt-br.php|Source||A Moralidade da Igualdade.||
702|Working Paper|019/2017 - Movimentos sociais, institucionalização e domínios de agência - Adrian Gurza Lavalle, Euzeneia Carlos, Monika Dowbor e José Szwako|2017|||2123-wp19.2017.vfmesmo.pdf|Movimentos sociais, institucionalização e domínios de agência||
703|Presentation|ARRETCHE, Marta; Pacto Federativo Brasileiro (Parte II). Gravação da segunda parte do evento do IEA-SP que aconteceu no dia 7 de maio de 2018.|2018|https://www.youtube.com/watch?v=JuHCy5sKpO0|Source||Gravação da segunda parte do evento do IEA-SP||
704|Presentation|"ARRETCHE, Marta; ""Trajetória da desigualdade econômica no Brasil contemporâneo e possibilidades de superação"", gravação de apresentação feita no dia 2/4/2018 , Sala Ignacio Ellacuría e Companheiros – IHU/Instituto Humanitas Unisinos"|2018|https://www.youtube.com/watch?time_continue=44&v=KilaGAHETgE|Source||Gravação sobre Trajetória da desigualdade econômica no Brasil contemporâneo e possibilidades de superação||
705|Presentation|ARRETCHE, Marta; Entrevista sobre trajetória e vida acadêmica para o especial Intervalos, do Departamento de Ciência Política da Universidade de São Paulo (DCP/USP), publicada em 22 de abril de 2018|2018|https://www.youtube.com/watch?v=SkXx8ZEoeUg&feature=youtu.be|Source||Entrevista sobre trajetória e vida acadêmica para o especial Intervalos||
706|Presentation|FELTRAN, Gabriel; ClickCiência da UFSCar, em que aborda suas pesquisas no CEM sobre Conflitos Urbanos. Publicada em 9 de janeiro de 2018|2018|https://www.youtube.com/watch?v=GBicd1Nsh2I|Source||ClickCiência da UFSCar, em que aborda suas pesquisas no CEM sobre Conflitos Urbanos||
707|Presentation|LAVALLE, Adrian; Entrevista sobre trajetória e vida acadêmica para o especial Intervalos, do Departamento de Ciência Política da Universidade de São Paulo (DCP/USP), publicada em 23 de fevereiro de 2018|2018|https://www.youtube.com/watch?v=4wV8dOj24eo|Source||Entrevista sobre trajetória e vida acadêmica para o especial Intervalos||
708|Presentation|MARQUES, Eduardo Cesar Leão; GIANOTTI, Mariana. Portal ReSolution CEM-CASA. 2018. |2018||||Portal ReSolution CEM-CASA||
709|Presentation|"PERES, Ursula Dias; CALLEGARI, Caio. Participação no Webinário ""” META 20 - Financiamento da Educação no Brasil"", da série realizada pelo Observatório do PNE e pela JEDUCA. Gravação realizada no Todos pela Educação, São Paulo, outubro 2018."|2018|https://www.youtube.com/watch?v=QjutcW6UkYc|Source||"Participação no Webinário ""” META 20 - Financiamento da Educação no Brasil"","||
710|Paper|ARRETCHE, Marta; FONSECA, Elize Massard da. Brazil: Local Government Role in Health Care. In: MARCHILDON, Gregory P.; BOSSERT, Thomas J. (Org.). Federalism and decentralization in health care: a decision space approach. Toronto/Buffalo/London: University of Toronto Press, 2018, p. 149-173.|2018|https://utorontopress.com/us/federalism-and-decentralization-in-health-care-2|Source||Brazil: Local Government Role in Health Care.||
711|Paper|ARRETCHE, Marta. Democracia e Redução da desigualdade econômica no Brasil: a inclusão dos outsiders. Rev. bras. Ci. Soc.. 2018, vol.33, n.96, e339613. Epub Jan 08, 2018. ISSN 1806-9053. http://dx.doi.org/10.17666/339613/2018.|2018|http://www.scielo.br/scielo.php?pid=S0102-69092018000100508&script=sci_abstract&tlng=pt|Source||Democracia e Redução da desigualdade econômica no Brasil: a inclusão dos outsiders.||
712|Paper|CAMPOS, Marcos. Public Policy Instruments and Their Impact: From Analogue to Electronic Government in the Bus Services of São Paulo. BRAZILIAN POLITICAL SCIENCE REVIEW, v. 12, p. 1-26, 2018.|2018|http://dx.doi.org/10.1590/1981-3821201800010003|Source||Public Policy Instruments and Their Impact: From Analogue to Electronic Government in the Bus Services of São Paulo.||
713|Paper|DURAN, Ana Clara; ANAYA-BOIG, Esther; SHAKE, Joshua Daniel; GARCIA, Leandro Martin Totaro; REZENDE, Leandro Fórnias Machado.  Bicycle-sharing system socio-spatial inequalities in Brazil. Journal of Transport & Health, Available online 10 January 2018, 9 p.|2018|http://www.sciencedirect.com/science/article/pii/S2214140517305431|Source||Bicycle-sharing system socio-spatial inequalities in Brazil.||
714|Paper|BARROS, Joana ; FEITOSA, F. F. Uneven geographies: Exploring the sensitivity of spatial indices of residential segregation.Environment and Planning B: Urban Analytics and City Science, March/2018, v. 45, 17 p.|2018|http://journals.sagepub.com/doi/full/10.1177/2399808318760572|Source||Uneven geographies: Exploring the sensitivity of spatial indices of residential segregation.||
715|Paper|DURAN, Ana Clara; ANAYA-BOIG, Esther; GARCIA, Leandro Martin Totaro; REZENDE, Leandro Fórnias Machado. Bicycle-sharing system socio-spatial inequalities in Brazil. Journal of Transport & Health, Available online 10 January 2018, 9 p.|2018|http://www.sciencedirect.com/science/article/pii/S2214140517305431|Source||Bicycle-sharing system socio-spatial inequalities in Brazil.||
716|Paper|MARQUES PULHEZ, Magaly. FERRARA, Luciana. Entre a gestão pública e as empresas privadas: circuitos de conhecimento na urbanização de favelas e nas políticas socioambientais em São Paulo. Pós. Revista do Programa de Pós-Graduação em Arquitetura e Urbanismo da FAUUSP. 25. 56-71. 10.11606/issn.2317-2762.v25i46p56-71. |2018|https://www.researchgate.net/publication/328110156_Entre_a_gestao_publica_e_as_empresas_privadas_circuitos_de_conhecimento_na_urbanizacao_de_favelas_e_nas_politicas_socioambientais_em_Sao_Paulo|Source||Entre a gestão pública e as empresas privadas: circuitos de conhecimento na urbanização de favelas e nas políticas socioambientais em São Paulo.||
717|Paper|TAVOLARI, Bianca; LESSA, Marília Rolemberg; MEDEIROS, Jonas; MELO, Rúrion; JANUÁRIO, Adriano. As ocupações de escolas públicas em São Paulo (2015-2016): Entre a posse e o direito à manifestação. Novos estudos CEBRAP, 37(2), p. 291-310.|2018|http://www.scielo.br/scielo.php?pid=S0101-33002018000200291&script=sci_arttext&tlng=pt; aff2|Source||As ocupações de escolas públicas em São Paulo (2015-2016): Entre a posse e o direito à manifestação.||
